movieId,imdb_id,tmdbId
134534,75830,58308.0
134536,2275813,132551.0
134538,64091,34449.0
134540,19451,79757.0
134542,3205304,231625.0
134546,3877092,332439.0
134549,1565068,98120.0
134551,2042443,135695.0
134553,2456720,161545.0
134555,3237406,250235.0
134557,2343371,173847.0
134559,2402565,169683.0
134563,3066270,231176.0
134565,1808015,53319.0
134567,3908634,321160.0
134569,1767372,245906.0
134571,459516,69520.0
134573,2387601,215646.0
134575,3374966,239877.0
134577,74941,95565.0
134579,2368749,126315.0
134581,1539489,84196.0
134583,3132632,316067.0
134585,2278284,158589.0
134587,2182972,244783.0
134589,3311588,253267.0
134591,3402078,300179.0
134593,379370,21265.0
134595,116749,126969.0
134597,2893780,245527.0
134599,70283,47246.0
134601,3966544,279992.0
134603,2215221,159967.0
134605,384328,46923.0
134607,100712,146045.0
134609,1075340,221171.0
134611,64542,46809.0
134613,75292,146030.0
134615,65180,47150.0
134617,13690,175518.0
134619,13823,146730.0
134621,210804,72204.0
134623,346900,26807.0
134625,110307,20333.0
134627,251590,70122.0
134629,4627104,343070.0
134631,2715446,231562.0
134633,1691343,117452.0
134635,979917,46930.0
134637,1480201,21535.0
134639,2493386,199374.0
134641,3776402,262311.0
134643,406728,9288.0
134645,447383,78696.0
134647,775461,51604.0
134649,2106744,150473.0
134651,1579232,76101.0
134653,1543017,61035.0
134655,77243,89922.0
134657,1935742,223932.0
134659,64425,2462.0
134661,92797,66135.0
134664,2229377,176077.0
134666,68200,53780.0
134668,52745,131785.0
134671,23737,99993.0
134673,44332,120021.0
134676,44435,252894.0
134678,2766268,262788.0
134680,4359416,320006.0
134682,65520,96265.0
134684,101609,37307.0
134687,28799,106113.0
134689,37737,191487.0
134691,17929,273647.0
134693,1964618,261874.0
134695,48217,202198.0
134700,2199436,334440.0
134702,2718442,294483.0
134704,1985970,296192.0
134706,840305,296194.0
134708,1865333,329243.0
134710,3883282,279960.0
134712,4137324,298664.0
134714,2545692,291904.0
134720,87852,108387.0
134722,62207,73208.0
134724,49715,31984.0
134726,35301,72698.0
134728,41885,241794.0
134730,38959,95273.0
134732,29593,43419.0
134740,27395,112618.0
134743,202434,137172.0
134745,227858,115572.0
134747,61556,14755.0
134749,61594,105056.0
134751,1778342,86412.0
134753,2587198,141702.0
134755,63128,33744.0
134757,49432,127564.0
134759,54159,25939.0
134761,442399,78992.0
134763,61098,26357.0
134765,44136,29467.0
134767,44196,170492.0
134769,32114,151857.0
134771,40963,84365.0
134773,194879,124026.0
134775,3672840,300168.0
134777,2176013,132316.0
134779,1740710,74458.0
134781,1667838,40777.0
134783,1674771,188222.0
134785,3573598,328483.0
134787,178458,282052.0
134789,203620,107637.0
134791,11157,82576.0
134794,241218,146679.0
134796,4393514,321109.0
134798,63102,173541.0
134800,4075520,328692.0
134802,2481554,266718.0
134804,3720672,304640.0
134806,66982,46359.0
134808,3133722,343371.0
134810,1919174,85581.0
134812,2401181,254007.0
134815,3017412,303281.0
134817,56060,85428.0
134819,1037714,315850.0
134821,3483194,270886.0
134823,2584018,288980.0
134827,1309178,69352.0
134829,2902898,212481.0
134831,1757831,217787.0
134833,474603,296206.0
134835,167320,107308.0
134838,61658,16247.0
134840,1466069,99904.0
134843,1756479,109463.0
134845,73014,116439.0
134847,1924273,86541.0
134849,45708,53210.0
134851,2933544,286521.0
134853,2096673,150540.0
134855,2420166,289716.0
134857,3922958,285851.0
134859,2415458,307931.0
134861,3043546,250556.0
134863,1769383,141884.0
134865,66950,52721.0
134867,1694542,58333.0
134869,3057836,223249.0
134871,1015471,206197.0
134873,67133,89072.0
134875,68164,18589.0
134879,3253624,295595.0
134881,903657,271714.0
134883,1372301,38248.0
134886,70940,29190.0
134888,810001,93962.0
134892,143835,30495.0
134894,97929,29186.0
134896,25942,122525.0
134898,80438,77086.0
134900,128076,222517.0
134902,77731,59871.0
134904,77206,260899.0
134906,70369,103690.0
134908,73003,157683.0
134910,68979,102499.0
134912,71883,111697.0
134915,476958,13803.0
134917,2316868,192142.0
134919,1426328,171769.0
134921,2177180,273745.0
134923,67736,5745.0
134929,79054,75748.0
134931,211077,198657.0
134933,65048,306592.0
134935,1748158,75719.0
134937,1185405,37203.0
134939,1252486,41331.0
134941,1524148,40657.0
134943,1483020,81021.0
134945,2599716,219572.0
134947,1243971,40090.0
134949,890879,15956.0
134951,2180503,192028.0
134953,1192422,154793.0
134955,1399584,87851.0
134957,307920,39060.0
134959,100946,5302.0
134961,191865,112671.0
134963,80488,107052.0
134965,78981,185875.0
134967,79211,59156.0
134969,82830,58201.0
134971,76185,42220.0
134973,75114,68882.0
134977,144094,197367.0
134979,75221,82114.0
134981,159258,289695.0
134985,68641,79750.0
134987,66828,286348.0
134989,67876,285558.0
134991,67685,108535.0
134997,95866,103216.0
135001,66312,279657.0
135003,455906,90659.0
135005,80084,68813.0
135007,63508,68816.0
135009,63650,56369.0
135013,63406,195416.0
135015,62080,58404.0
135017,59318,58749.0
135019,60070,193641.0
135021,61934,65478.0
135023,60545,59336.0
135025,1338687,60063.0
135031,49866,55960.0
135033,1117636,54398.0
135035,49281,73747.0
135037,49717,82481.0
135039,48207,199222.0
135041,1972646,75442.0
135049,479409,35995.0
135055,351278,189334.0
135057,114864,71063.0
135061,99836,105616.0
135065,59051,77140.0
135067,134668,186630.0
135069,59627,196213.0
135071,58938,81871.0
135073,57837,61911.0
135077,122207,221527.0
135079,136416,99916.0
135081,1541666,63687.0
135083,55753,42414.0
135085,54586,101475.0
135087,54931,58185.0
135095,54396,56260.0
135097,52921,195413.0
135099,52589,62036.0
135103,52352,48937.0
135105,50101,323445.0
135113,1512779,105778.0
135115,1687891,83584.0
135117,88782,32728.0
135119,76208,46278.0
135121,94743,44694.0
135123,1787731,79554.0
135125,1215458,176163.0
135127,2649128,174733.0
135129,2008655,257039.0
135131,3598222,277597.0
135133,1951266,131634.0
135135,3369806,272878.0
135137,2120120,257344.0
135141,3410834,262504.0
135143,3183660,259316.0
135147,3433358,270919.0
135149,49945,64862.0
135151,4246092,321315.0
135153,49769,25506.0
135155,89477,60363.0
135157,65700,122268.0
135159,61733,48885.0
135161,51430,61669.0
135164,69698,33057.0
135166,2088735,157289.0
135168,84698,94066.0
135170,67580,42497.0
135172,50210,43248.0
135174,1065086,99370.0
135176,1202749,91266.0
135178,1421361,325365.0
135180,2467442,186079.0
135184,107061,17189.0
135186,104045,59908.0
135188,1548629,45133.0
135190,2004304,286407.0
135192,3456090,250653.0
135194,1931549,72845.0
135196,87282,138223.0
135198,1585255,42293.0
135200,3481000,338107.0
135202,114181,131934.0
135204,2855648,215776.0
135206,91091,59843.0
135208,1268962,35065.0
135210,442001,245017.0
135212,438575,31073.0
135214,800205,26469.0
135216,193524,74849.0
135218,2837366,220287.0
135220,3097084,251227.0
135222,69807,30485.0
135224,3483612,339367.0
135226,2486880,259997.0
135228,3512066,253309.0
135230,3138192,289239.0
135232,77762,86210.0
135234,107838,16530.0
135236,2247646,190868.0
135238,3111626,316310.0
135242,3013258,222297.0
135244,397430,3056.0
135246,401088,30762.0
135248,206064,24020.0
135250,942378,62527.0
135252,282223,103014.0
135254,1190719,39831.0
135256,256466,71887.0
135258,1249300,33871.0
135260,114188,28601.0
135262,117287,64265.0
135264,186726,34766.0
135266,271271,29742.0
135268,379060,34765.0
135270,211174,124134.0
135272,208101,70772.0
135274,274636,46004.0
135276,365149,124097.0
135278,790781,61717.0
135280,1294969,14912.0
135282,2064745,200487.0
135286,118909,92943.0
135288,3168230,280996.0
135290,972542,22520.0
135292,2567000,257109.0
135294,2582752,23808.0
135296,87520,39978.0
135298,2434800,175606.0
135300,1509742,63774.0
135304,45247,63178.0
135310,45910,177973.0
135312,44141,80374.0
135314,47025,82113.0
135316,46705,43294.0
135322,49508,82057.0
135324,41974,49930.0
135334,53333,51912.0
135336,53340,136695.0
135338,54023,63643.0
135340,56604,56920.0
135342,122675,220177.0
135344,56020,340961.0
135348,55936,58701.0
135350,57594,65479.0
135352,58217,158062.0
135354,59218,158065.0
135362,61656,54166.0
135364,62779,73741.0
135370,67946,201383.0
135374,69431,289651.0
135376,69712,280465.0
135378,70534,11048.0
135380,73541,11053.0
135382,74700,197327.0
135384,74520,38528.0
135386,77459,105660.0
135388,76544,11055.0
135392,79068,42573.0
135398,83676,84066.0
135400,84634,65733.0
135404,477002,81729.0
135406,2054815,95756.0
135408,1329371,200938.0
135410,1748062,76112.0
135412,1794779,220782.0
135414,2274064,128121.0
135416,2691786,257279.0
135418,74339,72894.0
135420,139193,113284.0
135422,2806908,220731.0
135424,423868,315893.0
135426,4123430,338952.0
135432,1728979,80177.0
135434,3725284,314996.0
135436,2709768,328111.0
135438,75367,172014.0
135440,333388,60142.0
135442,20414,88018.0
135444,1893195,85739.0
135452,3295482,319188.0
135454,1592503,57011.0
135456,1024215,18839.0
135460,1049406,153153.0
135462,2357770,253315.0
135464,2406422,217576.0
135466,457342,134890.0
135468,3205630,320430.0
135470,2545186,240581.0
135472,2792346,223946.0
135474,1309463,14406.0
135476,1636727,44937.0
135478,325322,96382.0
135480,4323536,333346.0
135484,2318405,111237.0
135486,289213,60495.0
135488,250593,92208.0
135490,984204,14565.0
135492,3973410,264038.0
135494,2408040,222951.0
135498,390205,49214.0
135500,2424988,337876.0
135502,3183630,223706.0
135504,1810683,256962.0
135506,4056738,309425.0
135508,4573800,343921.0
135510,71258,84450.0
135512,70832,8703.0
135514,410520,11218.0
135516,94262,28851.0
135518,2140379,238615.0
135520,3405714,321068.0
135524,133351,78338.0
135526,437856,212934.0
135528,92978,25318.0
135530,3014866,302156.0
135532,1618442,274854.0
135534,3850590,287903.0
135536,1386697,297761.0
135541,892332,44511.0
135543,36526,217295.0
135545,3922754,300900.0
135547,93546,21840.0
135549,1808518,207909.0
135551,1734428,120194.0
135553,1305890,25168.0
135555,476527,19620.0
135557,3089778,251577.0
135559,6517,120664.0
135561,232002,297835.0
135565,73706,115463.0
135567,1628841,47933.0
135569,2660888,188927.0
135573,119147,108677.0
135575,205957,175553.0
135577,75357,114255.0
135579,83352,64305.0
135581,199389,30780.0
135583,341266,107937.0
135585,2585562,139357.0
135587,266875,228012.0
135589,1301698,19951.0
135591,476649,31983.0
135593,349333,74481.0
135595,80827,15724.0
135597,1433562,30974.0
135599,897347,25329.0
135601,1839596,79464.0
135603,1230165,19672.0
135605,207161,20310.0
135607,66374,78233.0
135609,410603,57269.0
135611,400762,168501.0
135613,1754000,74586.0
135615,475217,19342.0
135617,131110,94585.0
135619,2427502,196032.0
135621,2332883,276909.0
135623,3532608,256273.0
135625,2124787,277558.0
135627,2769184,299939.0
135629,1675197,43083.0
135631,473103,38546.0
135633,2215457,224087.0
135635,464059,13733.0
135637,1386741,38238.0
135639,1355235,32782.0
135641,68941,73147.0
135643,2364897,293452.0
135645,875148,163406.0
135647,96282,32038.0
135649,1692227,83388.0
135651,3212392,257407.0
135653,425235,1838.0
135655,197626,92657.0
135657,443057,102368.0
135659,239723,32742.0
135663,103203,63057.0
135667,382711,58089.0
135669,2952634,215741.0
135671,97051,58187.0
135673,89529,60202.0
135677,78012,45004.0
135679,69094,58545.0
135681,65662,56366.0
135683,60123,196204.0
135687,58556,92601.0
135691,374212,201913.0
135693,2836376,220153.0
135695,4703660,341176.0
135697,3349884,251028.0
135699,3733678,338100.0
135701,3547900,279977.0
135703,2062989,97082.0
135706,3471,96128.0
135709,85665,69160.0
135711,173226,22114.0
135713,2338874,219666.0
135715,492896,81434.0
135717,2841572,282502.0
135719,74706,21950.0
135721,78048,222311.0
135723,72222,126480.0
135725,248428,109001.0
135727,431619,80880.0
135729,110438,46403.0
135731,251756,166255.0
135733,102701,140883.0
135735,477857,33460.0
135737,211126,155308.0
135739,201470,108665.0
135741,98155,29014.0
135743,1616543,38877.0
135749,913262,46513.0
135751,61450,5064.0
135753,68161,49106.0
135755,201060,60568.0
135757,110577,201099.0
135759,1155053,17903.0
135761,1274295,20688.0
135763,296574,15761.0
135765,2199711,117319.0
135767,488414,14705.0
135769,211934,41902.0
135771,136352,160265.0
135773,220757,170998.0
135775,99652,71308.0
135777,495034,19670.0
135779,104770,51730.0
135781,2073070,75744.0
135783,284137,80156.0
135785,80166,39901.0
135787,297814,37588.0
135789,1836912,69785.0
135791,319020,115124.0
135793,80156,155397.0
135795,3495000,287767.0
135797,811066,20742.0
135799,151150,131940.0
135801,94374,66212.0
135803,84921,41378.0
135805,364647,66340.0
135807,76939,56095.0
135809,77262,64257.0
135811,79609,49642.0
135813,80971,73652.0
135815,79043,141131.0
135817,80905,41377.0
135819,290820,159636.0
135821,86304,59404.0
135823,1833673,44977.0
135825,1317478,38594.0
135827,199813,54503.0
135829,441048,14194.0
135831,1754264,70006.0
135833,67009,49967.0
135835,293199,75840.0
135837,473310,31248.0
135839,2181831,128206.0
135841,2932606,212754.0
135844,3471320,255528.0
135848,246734,18881.0
135850,991243,28796.0
135852,3302706,286519.0
135854,408730,13592.0
135856,1469864,113190.0
135859,2193185,217341.0
135861,2637276,214756.0
135863,1558575,79935.0
135865,1514425,43099.0
135867,43953,53220.0
135869,2739306,285864.0
135871,2073679,289159.0
135873,4203824,305594.0
135875,3322420,247645.0
135877,2815072,265018.0
135881,341555,16318.0
135883,385115,84657.0
135885,1727770,86828.0
135887,2293640,211672.0
135889,2640474,207686.0
135891,71274,85968.0
135893,81439,49375.0
135895,52906,148784.0
135897,47835,242382.0
135899,45624,132625.0
135901,45652,34146.0
135905,50155,35926.0
135907,73451,40793.0
135909,65032,42685.0
135911,56516,118869.0
135913,53879,63887.0
135915,2144007,172457.0
135917,74087,227690.0
135919,3531852,264085.0
135921,154378,139075.0
135923,1462050,27637.0
135925,4024104,314327.0
135927,2463154,296178.0
135929,49593,22390.0
135931,430239,24090.0
135933,1730704,47407.0
135935,174732,165621.0
135937,111190,10450.0
135941,89984,19386.0
135943,1018790,51501.0
135945,433349,14619.0
135947,102210,36896.0
135949,760169,9935.0
135951,114306,28229.0
135953,486761,21316.0
135955,39750,60541.0
135957,336325,10578.0
135959,186655,27847.0
135961,954541,14503.0
135963,1586740,48495.0
135965,167758,15162.0
135967,1038072,14212.0
135969,1129381,13577.0
135971,382943,35626.0
135974,3307774,269242.0
135977,844029,15338.0
135979,1259998,14613.0
135981,186654,10704.0
135983,1204883,15262.0
135985,800203,19212.0
135987,1270113,25701.0
135989,2493466,153750.0
135991,419280,40069.0
135993,1291521,104108.0
135995,1087517,16116.0
135997,1094668,32338.0
136000,200755,53875.0
136002,385890,27404.0
136004,250990,128862.0
136006,918627,21509.0
136008,405052,34789.0
136010,436855,59700.0
136012,115714,36692.0
136014,2279353,144390.0
136016,1979388,105864.0
136018,1355683,261023.0
136020,2379713,206647.0
136022,99935,36779.0
136024,86148,17922.0
136026,68657,61594.0
136028,72995,112728.0
136030,804492,63315.0
136032,849470,20066.0
136036,96859,82471.0
136038,105717,42444.0
136040,94786,82827.0
136042,90049,59105.0
136044,86954,30438.0
136046,82714,32480.0
136048,77734,74080.0
136050,78377,81198.0
136054,69235,56341.0
136056,65577,146132.0
136058,66988,73827.0
136060,63288,58188.0
136062,64846,82372.0
136064,66243,73753.0
136068,60405,221717.0
136070,66824,61799.0
136072,58681,85830.0
136074,58017,111232.0
136078,56883,81831.0
136080,56995,162382.0
136082,57274,62397.0
136086,55602,56343.0
136088,54678,67377.0
136090,54442,60046.0
136092,54413,48955.0
136096,54433,59249.0
136098,53032,5839.0
136102,52704,73744.0
136104,51986,82486.0
136106,52078,45024.0
136108,53402,59134.0
136110,52110,81872.0
136112,131097,56340.0
136116,34584,59109.0
136126,39309,119429.0
136128,38970,82813.0
136136,45628,61796.0
136142,45712,50426.0
136144,46711,58543.0
136148,46292,56435.0
136154,47896,82346.0
136158,49785,82835.0
136162,51000,82814.0
136164,48039,79025.0
136166,50263,60195.0
136172,51838,68805.0
136174,51154,282665.0
136180,47839,82470.0
136186,46409,59102.0
136188,903606,20983.0
136190,102813,22466.0
136192,81229,40146.0
136194,303929,10579.0
136196,1708497,80647.0
136198,1046245,64325.0
136200,1350512,26342.0
136202,117342,30926.0
136204,3742378,310569.0
136206,100265,92496.0
136208,1884369,120802.0
136210,1670932,100057.0
136212,1554092,75623.0
136214,165498,44661.0
136217,900357,14913.0
136219,1865573,138372.0
136221,2381962,161782.0
136223,1671616,79854.0
136225,848592,13792.0
136227,1986994,131689.0
136229,2449810,167960.0
136231,3557440,260211.0
136233,3393070,249021.0
136235,3499424,277594.0
136237,380420,41862.0
136239,192618,35215.0
136241,57897,63083.0
136243,1478804,132236.0
136245,189072,37211.0
136247,166792,13151.0
136249,369903,21956.0
136251,3025994,203696.0
136253,800226,19323.0
136255,299203,26449.0
136257,4296026,323660.0
136259,498348,57784.0
136261,94010,325780.0
136265,166788,281783.0
136271,110644,82487.0
136275,86412,60038.0
136277,84150,57999.0
136279,84131,47245.0
136281,82567,68825.0
136283,77465,60188.0
136285,71500,82350.0
136287,70554,73995.0
136289,60993,61214.0
136291,64020,62369.0
136295,62242,73839.0
136297,363828,72886.0
136299,1190919,75101.0
136301,1662534,37668.0
136303,3514862,33274.0
136305,3899796,331446.0
136307,3086386,297291.0
136309,4215766,302960.0
136311,151683,32195.0
136313,189053,266083.0
136315,78848,213095.0
136317,85605,222666.0
136319,67799,90029.0
136323,198859,145000.0
136325,61983,196439.0
136329,61090,129657.0
136331,1097636,13354.0
136333,189071,13350.0
136335,253658,20410.0
136337,290057,15601.0
136339,480461,20558.0
136341,1421378,16390.0
136343,357139,30074.0
136345,433771,24615.0
136347,189070,24787.0
136349,867418,13355.0
136351,1295021,12903.0
136353,418141,12902.0
136355,2235542,119321.0
136357,1777608,67900.0
136359,191423,36972.0
136361,2586070,151535.0
136363,2162709,81900.0
136365,3043386,210769.0
136367,2948202,308447.0
136369,192175,36868.0
136371,245380,101514.0
136373,492878,43960.0
136375,70641,68053.0
136377,79463,49725.0
136379,76411,99543.0
136381,138324,71776.0
136383,61586,3405.0
136385,182379,239329.0
136395,47427,85044.0
136401,45054,269322.0
136405,43162,144780.0
136411,40100,94770.0
136413,39682,105509.0
136415,39966,120488.0
136419,83909,19373.0
136421,76206,92853.0
136423,66940,117890.0
136425,67256,64465.0
136427,70552,87362.0
136429,199680,57706.0
136431,102629,4695.0
136433,473006,21578.0
136435,3918650,292342.0
136437,484368,16014.0
136439,2387443,103194.0
136441,30128,47166.0
136443,1082588,20720.0
136445,246641,34509.0
136447,246645,34513.0
136449,1260502,14092.0
136451,810895,16774.0
136453,36933,66984.0
136455,3911200,284274.0
136457,806102,14542.0
136459,1143143,14540.0
136461,2297894,346106.0
136463,815456,108930.0
136465,1218030,29144.0
136467,389074,51786.0
136469,218388,261414.0
136471,1999192,74510.0
136473,164711,23289.0
136475,1323941,46343.0
136477,48449,53211.0
136479,820986,23377.0
136481,39711,164954.0
136483,1474311,26809.0
136485,1020990,42979.0
136487,318062,74722.0
136489,35422,145977.0
136491,1345777,33556.0
136493,267363,20769.0
136495,1327035,15977.0
136497,466460,15412.0
136499,2338343,78187.0
136501,24660,34463.0
136503,808508,60293.0
136505,497365,8557.0
136507,1438214,222388.0
136509,4319698,332980.0
136511,4209802,300685.0
136513,2461736,137144.0
136515,2058636,75190.0
136517,1295909,14541.0
136519,841150,16657.0
136521,2855026,194104.0
136524,4086116,335753.0
136526,395284,204912.0
136528,218440,77921.0
136530,420076,36218.0
136532,100448,5086.0
136534,267536,51531.0
136536,1747967,92398.0
136538,816671,16237.0
136540,1296373,85860.0
136542,85936,14813.0
136544,400673,82395.0
136546,2301900,139659.0
136548,1161646,16846.0
136550,1293561,110588.0
136552,3234078,231082.0
136554,2637848,186254.0
136556,1980162,81003.0
136558,94813,87533.0
136560,1930482,273926.0
136562,2080374,321697.0
136564,2884018,225728.0
136566,80095,230821.0
136568,74296,74187.0
136570,55140,200117.0
136572,2325611,208305.0
136574,1726637,246422.0
136576,2628316,182873.0
136578,2197088,202980.0
136580,1374990,61901.0
136582,1653874,52474.0
136584,810990,37633.0
136586,128292,65896.0
136588,66327,13400.0
136590,200208,83965.0
136592,113112,196257.0
136594,3102360,221510.0
136596,30448,53219.0
136598,1524930,296099.0
136600,2544120,122126.0
136602,2428170,250574.0
136604,1637976,41371.0
136606,51471,46983.0
136608,208683,162320.0
136610,51472,44461.0
136612,41423,38811.0
136614,167319,49097.0
136616,167464,49112.0
136618,3257582,227679.0
136620,1468843,39057.0
136622,1226251,25961.0
136624,875609,34067.0
136626,3106120,226140.0
136628,311146,87233.0
136630,433537,282247.0
136632,2905674,315024.0
136634,3261302,294093.0
136636,2924442,228358.0
136638,3727824,309063.0
136640,4693418,341984.0
136642,2334733,253161.0
136644,1669268,260435.0
136646,3816614,301730.0
136648,4145324,316410.0
136650,2937254,263913.0
136652,3130734,299221.0
136654,2967008,254024.0
136656,2893490,254905.0
136658,2048824,297462.0
136660,2547172,339355.0
136662,2828884,305747.0
136664,4442130,324333.0
136666,2758904,239568.0
136668,3501492,340835.0
136670,2376726,323474.0
136672,2950236,282248.0
136674,3336368,261103.0
136676,3033080,279988.0
136678,3564200,337663.0
136680,2784134,335077.0
136682,2673388,332662.0
136684,267817,31140.0
136686,3717016,309924.0
136688,3103412,336167.0
136690,3374816,337218.0
136692,3094236,273610.0
136694,3084028,331161.0
136696,3503840,332976.0
136698,1641841,327833.0
136702,4026600,346838.0
136704,1086363,82806.0
136706,109433,165790.0
136708,863093,64155.0
136710,1147760,58525.0
136712,117069,39335.0
136714,2006719,330993.0
136718,2290739,220471.0
136720,1893415,234124.0
136722,3382842,268508.0
136724,3593666,328448.0
136726,3133246,276808.0
136728,2409812,330995.0
136730,2081274,262866.0
136732,1684548,143142.0
136734,3842724,334016.0
136736,1322393,335805.0
136738,2191612,128209.0
136740,43325,43371.0
136742,1213917,84056.0
136744,386095,214146.0
136746,83102,57967.0
136748,407612,38517.0
136750,452611,102198.0
136752,444519,13748.0
136754,1698652,262436.0
136756,427461,23843.0
136758,966582,115187.0
136760,834541,19582.0
136762,498091,12188.0
136764,2062622,245685.0
136766,910572,42934.0
136768,2238839,105680.0
136770,1773792,180737.0
136772,417782,137298.0
136774,3398066,296456.0
136776,1887746,179966.0
136778,3248600,312796.0
136780,2375844,334742.0
136782,1706625,330220.0
136784,4030442,291865.0
136786,1629242,317744.0
136788,3266948,332936.0
136790,2123884,275696.0
136792,2122424,101724.0
136794,3013018,277610.0
136796,2267454,332488.0
136798,3148348,276488.0
136800,2145829,240483.0
136802,2714410,305048.0
136804,4257950,319924.0
136806,2290113,173224.0
136808,2923936,280923.0
136810,443334,58788.0
136812,3518096,330011.0
136814,2790182,261824.0
136816,3525346,309887.0
136818,3563892,308017.0
136820,2963344,319986.0
136822,74853,4199.0
136824,319371,285649.0
136826,89010,279984.0
136828,87480,81009.0
136830,71717,20121.0
136832,49642,188684.0
136834,455135,33723.0
136836,24600,206237.0
136838,496325,38918.0
136840,2517558,217412.0
136842,366919,213950.0
136844,1813757,316776.0
136846,55294,27717.0
136848,409527,21905.0
136850,67952,30341.0
136853,3326880,331378.0
136855,2384022,316744.0
136857,2577172,312791.0
136859,1321869,79698.0
136861,2563562,203591.0
136864,2975590,209112.0
136866,2085783,94935.0
136868,1822266,313646.0
136870,2196564,208756.0
136872,233979,192573.0
136874,1590129,158503.0
136876,249386,334449.0
136878,2355773,315417.0
136880,396963,91527.0
136882,2321421,109515.0
136884,3446426,249677.0
136886,1906471,263314.0
136888,1633989,82935.0
136890,2991092,214210.0
136892,1018887,36952.0
136894,2938416,275657.0
136896,64334,79838.0
136898,55827,43000.0
136900,53348,3026.0
136902,1534075,47755.0
136904,59631,32323.0
136906,3289126,303483.0
136908,2400002,201277.0
136910,83824,49398.0
136912,2181959,128767.0
136914,3213622,300600.0
136916,3746298,332177.0
136918,3220528,338518.0
136920,2242176,285549.0
136922,2559214,297633.0
136924,3462696,286548.0
136926,2788556,272435.0
136928,2940280,290556.0
136930,1824904,142391.0
136932,2872724,283686.0
136934,3248132,296367.0
136936,3465074,307479.0
136938,260320,16261.0
136940,1860238,179340.0
136942,1700467,92424.0
136944,72024,86204.0
136946,120805,31003.0
136948,2542368,230217.0
136950,100172,40000.0
136952,1716753,73933.0
136954,2011972,77171.0
136956,368197,37789.0
136958,87746,44859.0
136960,113858,41574.0
136962,107606,41587.0
136964,102484,168361.0
136966,104942,279692.0
136968,102489,29597.0
136970,107631,71687.0
136972,94407,4645.0
136974,1562899,52653.0
136976,2469760,287793.0
136978,309725,21896.0
136980,858437,29797.0
136982,834965,27616.0
136986,99429,65683.0
136988,3520010,258353.0
136990,1672131,63326.0
136992,136780,116379.0
136994,471094,161825.0
136996,184039,221981.0
136998,3661196,344255.0
137000,1663689,68193.0
137002,961088,39824.0
137004,105215,200450.0
137006,241251,262522.0
137008,2401147,137776.0
137010,3058618,226701.0
137012,3455826,306825.0
137014,2953240,225850.0
137016,3103284,270383.0
137018,2636814,259894.0
137020,1276106,18016.0
137022,2368537,159763.0
137024,228711,103635.0
137026,108283,288668.0
137028,495023,69393.0
137030,284028,157655.0
137032,430457,38330.0
137034,4340888,346570.0
137036,2739524,242466.0
137038,153812,239513.0
137040,335163,224251.0
137042,117583,264560.0
137044,104612,70104.0
137046,1063336,60664.0
137048,1082863,143966.0
137050,835498,116609.0
137052,807726,157075.0
137054,1145852,15492.0
137056,114376,122982.0
137060,1132288,17241.0
137062,2290828,118406.0
137064,117995,75471.0
137066,1480649,42554.0
137068,1724982,140934.0
137070,1969149,110204.0
137072,1869315,78403.0
137074,175694,81470.0
137076,52233,38364.0
137078,180207,108391.0
137082,108999,274544.0
137084,58419,64572.0
137088,248568,128979.0
137090,77735,23692.0
137092,110313,63242.0
137096,814365,65367.0
137098,237680,114162.0
137100,496306,200780.0
137102,451033,9949.0
137104,164962,179384.0
137108,2095605,130267.0
137110,1056101,58075.0
137112,1395054,42966.0
137114,1602479,41993.0
137118,98237,111027.0
137120,2630096,172566.0
137122,100774,123938.0
137124,82095,42140.0
137126,452644,21181.0
137128,365479,104431.0
137130,1754830,281510.0
137132,1238293,126302.0
137134,877349,43764.0
137136,2298304,273707.0
137138,449642,89309.0
137140,1303235,107934.0
137142,39583,72544.0
137144,2391950,268245.0
137146,2176228,257238.0
137148,800199,279086.0
137150,1508290,46106.0
137152,1406160,74666.0
137154,300957,73329.0
137156,100711,132947.0
137158,118865,156292.0
137160,2120844,149035.0
137162,2184398,250376.0
137164,1842371,261359.0
137166,2289920,143144.0
137168,1083450,119632.0
137170,100330,74741.0
137172,46928,37413.0
137174,333645,43773.0
137176,82059,1862.0
137178,1579242,160318.0
137180,493425,205407.0
137182,1515205,36329.0
137184,403056,117343.0
137186,422458,43756.0
137188,97990,193592.0
137190,421057,243462.0
137192,1726796,315212.0
137194,1486186,59982.0
137196,2385195,212748.0
137198,1288367,198279.0
137202,1618421,46197.0
137206,2070883,192644.0
137210,1090680,8932.0
137212,45563,76140.0
137214,1907743,249809.0
137218,94673,88673.0
137222,382579,189928.0
137224,50252,86777.0
137226,871438,74477.0
137228,2405372,173917.0
137230,819735,126826.0
137232,44621,71243.0
137234,419730,57474.0
137236,1795050,144206.0
137238,44085,152266.0
137240,2256867,146190.0
137242,1507351,301368.0
137244,1090645,200961.0
137246,2328696,274480.0
137248,78496,281259.0
137250,2664080,171648.0
137254,877621,75981.0
137256,1562437,108513.0
137258,362421,259145.0
137260,1727360,44109.0
137262,485061,202960.0
137268,2027091,263794.0
137270,366544,30688.0
137274,1280725,224275.0
137276,65970,161565.0
137278,4135218,317144.0
137280,194119,73098.0
137282,2448028,174350.0
137284,495750,189080.0
137286,2359814,234555.0
137288,51683,209248.0
137290,1258154,44647.0
137292,1010054,213648.0
137294,449057,240154.0
137296,3687186,285024.0
